text	label
inform my bank that i'll be going to europe	travel_notification
i'm traveling to paris soon and want to inform my bank	travel_notification
i'm traveling to fresnosoon and want to inform my bank	travel_notification
i'm traveling to london soon and want to inform my bank	travel_notification
i'm traveling to ca soon and want to inform my bank	travel_notification
i'm traveling tony soon and want to inform my bank	travel_notification
i've let me bank know that i'm visiting south america from may to october	travel_notification
i've notified my bank that i'm in mexico from august 1 to august 5	travel_notification
i let my bank know that i'm traveling to greece from march to april	travel_notification
i've told my financial institution that i'm in africa from august 6 to december 5	travel_notification
call the bank and tell them i will be in france on the 16th until the 26th	travel_notification
notify my bank i'll be in rome from the 1st to the 17th	travel_notification
tell my bank i'll be in jamaica from the 4th to the 11th	travel_notification
please tell my bank i will be in israel from the 6th to the 23rd	travel_notification
alert the bank that i am traveling to tokyo on the 7th until the 21st	travel_notification
i'm traveling to denmark soon and want to inform my bank	travel_notification
alert my bank and let them know that i'm travelling to switzerland	travel_notification
alert my bank and let them know that i'm travelling to china	travel_notification
i'm traveling to belgium soon and want to inform my bank	travel_notification
i'm traveling to sweden soon and want to inform my bank	travel_notification
i'm traveling to morocco soon and want to inform my bank	travel_notification
alert my bank and let them know i'm travelling to japan	travel_notification
tell my bank that i will be taveling to south korea	travel_notification
alert my bank and tell them that i'm travelling to paris	travel_notification
i'm traveling to england soon and want to inform my bank	travel_notification
how can i tell my bank i'm going to vietnam	travel_notification
how do i let my bank know i'm going to vietnam	travel_notification
i'm going to paris soon and want to let my bank know, how do i do that	travel_notification
how can i let my bank know i'm going to denmark	travel_notification
how do i inform my bank i'm going to paris	travel_notification
from january to august, i will be in uruguay, please let me bank know	travel_notification
tell my bank that i'll be in uruguay during january to august	travel_notification
i will be in uruguay from january to august, please let me bank know	travel_notification
can you let my bank know i'll be in uruguay from january to august	travel_notification
please let my bank know that i will be in uruguay from january to august	travel_notification
tell my bank i am taking a trip to brazil from june 1st to july 1st	travel_notification
inform my bank i will travel to brazil from june 1st to july 1st	travel_notification
let me bank know i will be in brazil from june 1st to july 1st	travel_notification
tell my bank i will be traveling in brazil from june 1st to july 1st	travel_notification
tell my bank i will be in brazil from june 1st to july 1st	travel_notification
i'm travelling to seattle soon and want to inform my bank	travel_notification
i'm travelling to thailand soon and want to inform my bank	travel_notification
i'm travelling to spain soon and want to inform my bank	travel_notification
alert my bank and let them know that i'm travelling to brussels	travel_notification
alert my bank and let them know that i'm travelling to oslo	travel_notification
alert my bank and let them know that i'm travelling to stockholm	travel_notification
i'm travelling to boston soon and want to inform my bank	travel_notification
alert my bank and let them know that i'm travelling to london	travel_notification
i'm travelling to ireland soon and want to inform my bank	travel_notification
alert my bank and let them know that i'm travelling to madrid	travel_notification
the bank should know i am going to asia soon	travel_notification
since i am traveling to asia, i need to inform the bank	travel_notification
i need to tell bank that i am taking a trip to asia	travel_notification
i am going to asia in a bit, i should tell the bank	travel_notification
i need to let my bank know i am visiting asia soon	travel_notification
let my bank know i will be travelling to the cayman islands	travel_notification
i am going to south america, let my bank know	travel_notification
inform my bank i will be travelling to central africa	travel_notification
let my bank know i will be on travel to fes	travel_notification
tell my bank i will be travelling to the caribbean	travel_notification
please tell my bank that i will be traveling abroad	travel_notification
the bank needs to know that i am traveling soon	travel_notification
make sur eyou tell the bank that i will be traveling internationally soon	travel_notification
please tell the bank i will be traveling internationally	travel_notification
tell the bank i will be traveling internationally soon	travel_notification
let my bank know that i'm going to norway between march 3 and march 5	travel_notification
tell my bank i'm going to france	travel_notification
insert what i am listening to into my jazz playlist	update_playlist
add this tune to my jazz playlist	update_playlist
can you add this song to my jazz playlist	update_playlist
please add this song to my jazz playlist	update_playlist
add this song to my jazz playlist	update_playlist
add creep by radio head to the playlist	update_playlist
please add someday by the strokes to my playlist	update_playlist
include smooth operator by sade in my playlist	update_playlist
can you put smooth operator by sade on my playlist	update_playlist
add to my playlist smooth operator by sade	update_playlist
append my playlist with smooth operator by sade	update_playlist
put smooth operator by sade on my playlist	update_playlist
could you put broken by evanescense to my playlist	update_playlist
what did you add to my playlist - broken by evanescence	update_playlist
add the next song to my playlist - broken by evanescence	update_playlist
could you insert broken by evanescence to my music	update_playlist
add broken by evanescence to my playlist	update_playlist
favorite what's currently playing on my playlist	update_playlist
add the current song to my favorite playlist	update_playlist
the song that's on, add it to my favorite playlist	update_playlist
put the current song in my favorite playlist	update_playlist
add what's playing on my favorite playlist	update_playlist
